ID;MSG;SHARES;LIKES;COMMENTS;PROPERTIES;CREATED
197052454200_10155188372444201;Watch Rory Kramer take soccer further in a 2017 #RAV4 - with Crane Penalty Kick. Take your activities further. http://toyota.us/2nar7Zk;52;327;16;"[{""name""=>""Length"", ""text""=>""00:59""}]";2017-03-14T02:44:47+0000
197052454200_10155181526214201;;;305;14;;2017-03-12T04:31:31+0000
197052454200_10155180312539201;See how Rory Kramer  takes skateboarding further with the 2017 #RAV4. Take your activities further. http://toyota.us/2nar7Zk;61;598;26;"[{""name""=>""Length"", ""text""=>""01:00""}]";2017-03-11T21:36:12+0000
197052454200_10155179323564201;During Toyota Racing's #NASCARGoesWest tour, they stopped at the The Neon Museum for a bit of #Vegas history.;18;157;3;"[{""name""=>""Length"", ""text""=>""00:18""}]";2017-03-11T16:51:29+0000
197052454200_10155173431469201;Featured Fan Tevis A. captured this awesome shot of his new #4Runner. We just had to share!;134;1268;90;;2017-03-10T16:30:06+0000
197052454200_10155161838224201;Learn how pro athletes get in the zone! #RAV4;7;108;3;;2017-03-09T19:30:00+0000
197052454200_10155169436444201;We’re going through music withdrawals! How about you? Follow our 2017 music festival journey all year long… Stagecoach Festival, Firefly Music Festival, Lollapalooza, AFROPUNK and Voodoo Music + Arts Experience.;6;140;2;;2017-03-09T17:30:59+0000
197052454200_10155166841119201;They gave you a car. Give them a card. The #YarisiA Thank You Package. http://toyota.us/2mIbeg6;48;296;23;"[{""name""=>""Length"", ""text""=>""00:36""}]";2017-03-09T02:01:00+0000
197052454200_10155166474124201;Learn how #ToyotaMOI Lab4U provided a low-cost solution for under-privileged students to gain access to scientific instruments! #WITW https://lab4u.co/;30;198;11;"[{""name""=>""Length"", ""text""=>""01:04""}]";2017-03-09T01:00:01+0000
197052454200_10155166345599201;How fast can the #Mirai go? Our newest #ToyotaMOI Lab4U is an app that converts phones into scientific tools like an accelerometer!;55;299;9;"[{""name""=>""Length"", ""text""=>""00:42""}]";2017-03-08T23:03:55+0000
197052454200_10155166259904201;Who doesn't appreciate a good road trip? Buckle up!  #NASCARGoesWest;;153;6;;2017-03-08T22:30:23+0000
